Poland, Life tables (period 5x1), Females     Last modified: 08-Jul-2011, MPv5 (May07)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1988        75-79     0.05873  0.25764  2.62   62902   16206  275936   597182   9.49
  1988        80-84     0.10310  0.41015  2.51   46696   19152  185758   321245   6.88
  1988        85-89     0.16893  0.58348  2.35   27544   16071   95134   135487   4.92
  1988        90-94     0.26040  0.74644  2.14   11473    8564   32887    40353   3.52
  1988        95-99     0.37530  0.86510  1.88    2909    2517    6705     7466   2.57
  1988       100-104    0.50870  0.93591  1.62     392     367     722      761   1.94
  1988       105-109    0.64192  0.96955  1.40      25      24      38       39   1.55
  1988       110+       0.74285  1.00000  1.35       1       1       1        1   1.35
  1989           0      0.01413  0.01395  0.09  100000    1395   98734  7543189  75.43
  1989         1-4      0.00058  0.00232  1.46   98605     229  393840  7444455  75.50
  1989         5-9      0.00025  0.00124  2.34   98377     122  491557  7050615  71.67
  1989        10-14     0.00021  0.00105  2.58   98254     103  491023  6559058  66.76
  1989        15-19     0.00034  0.00169  2.58   98152     166  490356  6068035  61.82
  1989        20-24     0.00043  0.00216  2.50   97986     212  489398  5577679  56.92
  1989        25-29     0.00048  0.00241  2.71   97774     236  488330  5088282  52.04
  1989        30-34     0.00078  0.00391  2.65   97538     381  486792  4599952  47.16
  1989        35-39     0.00123  0.00612  2.71   97157     594  484421  4113160  42.34
  1989        40-44     0.00212  0.01057  2.68   96562    1021  480443  3628739  37.58
  1989        45-49     0.00329  0.01630  2.66   95542    1557  474068  3148296  32.95
  1989        50-54     0.00489  0.02416  2.63   93984    2271  464547  2674229  28.45
  1989        55-59     0.00784  0.03853  2.71   91714    3534  450492  2209682  24.09
  1989        60-64     0.01276  0.06197  2.68   88180    5465  428218  1759190  19.95
  1989        65-69     0.02107  0.10049  2.70   82716    8312  394488  1330972  16.09
  1989        70-74     0.03406  0.15777  2.67   74404   11739  344611   936484  12.59
  1989        75-79     0.05954  0.26054  2.60   62665   16327  274214   591873   9.45
  1989        80-84     0.10271  0.40910  2.51   46338   18957  184565   317659   6.86
  1989        85-89     0.17227  0.59103  2.34   27381   16183   93938   133094   4.86
  1989        90-94     0.26075  0.74551  2.13   11198    8348   32016    39156   3.50
  1989        95-99     0.38534  0.87283  1.87    2850    2487    6455     7140   2.51
  1989       100-104    0.52304  0.94110  1.60     362     341     652      684   1.89
  1989       105-109    0.65853  0.97237  1.38      21      21      32       32   1.51
  1989       110+       0.75957  1.00000  1.32       1       1       1        1   1.32
  1990           0      0.01697  0.01672  0.10  100000    1672   98496  7527716  75.28
  1990         1-4      0.00053  0.00211  1.48   98328     208  392789  7429220  75.56
  1990         5-9      0.00022  0.00109  2.44   98120     107  490328  7036431  71.71
  1990        10-14     0.00022  0.00110  2.45   98014     107  489794  6546102  66.79
  1990        15-19     0.00035  0.00173  2.56   97906     169  489118  6056309  61.86
  1990        20-24     0.00038  0.00189  2.53   97737     185  488227  5567191  56.96
  1990        25-29     0.00049  0.00243  2.63   97552     237  487200  5078964  52.06
  1990        30-34     0.00077  0.00386  2.66   97315     375  485700  4591764  47.18
  1990        35-39     0.00130  0.00646  2.71   96940     626  483269  4106064  42.36
  1990        40-44     0.00218  0.01084  2.69   96314    1044  479157  3622795  37.61
  1990        45-49     0.00327  0.01623  2.68   95270    1546  472766  3143638  33.00
  1990        50-54     0.00487  0.02408  2.66   93724    2257  463345  2670871  28.50
  1990        55-59     0.00781  0.03834  2.68   91467    3507  449198  2207526  24.13
  1990        60-64     0.01256  0.06103  2.66   87959    5368  427219  1758328  19.99
  1990        65-69     0.02067  0.09856  2.65   82591    8140  393857  1331110  16.12
  1990        70-74     0.03401  0.15719  2.60   74451   11703  344137   937252  12.59
  1990        75-79     0.05987  0.26125  2.56   62748   16393  273787   593115   9.45
  1990        80-84     0.10201  0.40697  2.52   46355   18865  184925   319328   6.89
  1990        85-89     0.16838  0.58253  2.36   27490   16014   95103   134403   4.89
  1990        90-94     0.26889  0.75901  2.13   11476    8711   32395    39300   3.42
  1990        95-99     0.38668  0.87395  1.86    2766    2417    6251     6906   2.50
  1990       100-104    0.52602  0.94218  1.59     349     328     624      655   1.88
  1990       105-109    0.66268  0.97305  1.37      20      20      30       30   1.50
  1990       110+       0.76412  1.00000  1.31       1       1       1        1   1.31
  1991           0      0.01608  0.01585  0.10  100000    1585   98570  7509727  75.10
  1991         1-4      0.00048  0.00192  1.60   98415     189  393204  7411157  75.31
  1991         5-9      0.00024  0.00118  2.41   98226     116  490829  7017952  71.45
  1991        10-14     0.00022  0.00109  2.59   98110     107  490292  6527123  66.53
  1991        15-19     0.00038  0.00188  2.73   98003     184  489598  6036832  61.60
  1991        20-24     0.00040  0.00202  2.49   97819     197  488599  5547234  56.71
  1991        25-29     0.00050  0.00249  2.69   97621     243  487546  5058635  51.82
  1991        30-34     0.00081  0.00402  2.72   97378     392  486000  4571089  46.94
  1991        35-39     0.00136  0.00677  2.68   96986     656  483411  4085089  42.12
  1991        40-44     0.00225  0.01122  2.67   96330    1080  479139  3601678  37.39
  1991        45-49     0.00343  0.01703  2.66   95250    1622  472449  3122539  32.78
  1991        50-54     0.00503  0.02486  2.64   93628    2328  462639  2650090  28.30
  1991        55-59     0.00784  0.03848  2.62   91301    3513  448141  2187450  23.96
  1991        60-64     0.01263  0.06134  2.66   87787    5385  426316  1739309  19.81
  1991        65-69     0.02120  0.10099  2.67   82403    8321  392583  1312993  15.93
  1991        70-74     0.03478  0.16067  2.64   74081   11903  342259   920410  12.42
  1991        75-79     0.06126  0.26717  2.61   62179   16612  271176   578151   9.30
  1991        80-84     0.10595  0.41944  2.52   45566   19112  180398   306975   6.74
  1991        85-89     0.17329  0.59406  2.35   26454   15715   90686   126577   4.78
  1991        90-94     0.27682  0.77055  2.12   10739    8275   29891    35890   3.34
  1991        95-99     0.39764  0.88152  1.84    2464    2172    5462     5999   2.43
  1991       100-104    0.53832  0.94608  1.57     292     276     513      536   1.84
  1991       105-109    0.67447  0.97479  1.35      16      15      23       23   1.48
  1991       110+       0.77442  1.00000  1.29       0       0       1        1   1.29
  1992           0      0.01530  0.01509  0.10  100000    1509   98636  7553118  75.53
  1992         1-4      0.00049  0.00196  1.56   98491     193  393493  7454483  75.69
  1992         5-9      0.00020  0.00099  2.44   98298      97  491241  7060990  71.83
  1992        10-14     0.00018  0.00090  2.63   98201      89  490794  6569748  66.90
  1992        15-19     0.00035  0.00173  2.74   98112     170  490177  6078954  61.96
  1992        20-24     0.00038  0.00192  2.41   97943     188  489226  5588778  57.06
  1992        25-29     0.00047  0.00236  2.66   97755     231  488233  5099552  52.17
  1992        30-34     0.00072  0.00360  2.74   97524     352  486826  4611318  47.28
  1992        35-39     0.00123  0.00615  2.70   97172     598  484487  4124493  42.45
  1992        40-44     0.00224  0.01116  2.69   96574    1078  480381  3640005  37.69
  1992        45-49     0.00338  0.01678  2.63   95496    1602  473683  3159624  33.09
  1992        50-54     0.00493  0.02438  2.62   93894    2289  464029  2685942  28.61
  1992        55-59     0.00751  0.03689  2.67   91605    3380  450139  2221912  24.26
  1992        60-64     0.01236  0.06005  2.65   88225    5298  428697  1771773  20.08
  1992        65-69     0.02001  0.09558  2.67   82927    7926  396134  1343076  16.20
  1992        70-74     0.03382  0.15656  2.63   75001   11742  347206   946942  12.63
  1992        75-79     0.05944  0.26048  2.63   63259   16478  277199   599736   9.48
  1992        80-84     0.10123  0.40418  2.51   46781   18908  186774   322537   6.89
  1992        85-89     0.16901  0.58340  2.35   27873   16262   96216   135763   4.87
  1992        90-94     0.27016  0.75792  2.10   11612    8801   32577    39548   3.41
  1992        95-99     0.38958  0.87612  1.86    2811    2463    6322     6970   2.48
  1992       100-104    0.53038  0.94366  1.59     348     329     620      649   1.86
  1992       105-109    0.66782  0.97385  1.36      20      19      29       29   1.49
  1992       110+       0.76927  1.00000  1.30       1       1       1        1   1.30
  1993           0      0.01419  0.01401  0.09  100000    1401   98729  7582492  75.82
  1993         1-4      0.00042  0.00166  1.62   98599     164  394009  7483763  75.90
  1993         5-9      0.00020  0.00101  2.32   98436     100  491912  7089753  72.02
  1993        10-14     0.00017  0.00087  2.54   98336      85  491471  6597841  67.09
  1993        15-19     0.00035  0.00174  2.72   98251     171  490865  6106370  62.15
  1993        20-24     0.00036  0.00182  2.57   98080     178  489965  5615505  57.25
  1993        25-29     0.00041  0.00206  2.65   97902     201  489034  5125540  52.35
  1993        30-34     0.00071  0.00352  2.76   97700     344  487730  4636506  47.46
  1993        35-39     0.00120  0.00596  2.72   97356     580  485454  4148776  42.61
  1993        40-44     0.00204  0.01013  2.68   96776     980  481608  3663321  37.85
  1993        45-49     0.00322  0.01597  2.69   95796    1530  475442  3181714  33.21
  1993        50-54     0.00474  0.02345  2.62   94266    2211  466061  2706271  28.71
  1993        55-59     0.00715  0.03515  2.67   92055    3236  452734  2240210  24.34
  1993        60-64     0.01163  0.05661  2.67   88819    5028  432365  1787476  20.12
  1993        65-69     0.01983  0.09482  2.69   83791    7945  400609  1355112  16.17
  1993        70-74     0.03375  0.15633  2.65   75846   11857  351345   954503  12.58
  1993        75-79     0.05907  0.25923  2.64   63989   16588  280815   603158   9.43
  1993        80-84     0.10269  0.40948  2.53   47402   19410  189026   322343   6.80
  1993        85-89     0.17364  0.59495  2.35   27991   16654   95907   133317   4.76
  1993        90-94     0.27915  0.77045  2.09   11338    8735   31292    37409   3.30
  1993        95-99     0.41298  0.89207  1.82    2603    2322    5622     6117   2.35
  1993       100-104    0.56210  0.95326  1.53     281     268     476      495   1.76
  1993       105-109    0.70243  0.97863  1.31      13      13      18       19   1.42
  1993       110+       0.80200  1.00000  1.25       0       0       0        0   1.25
  1994           0      0.01377  0.01360  0.09  100000    1360   98764  7607642  76.08
  1994         1-4      0.00047  0.00186  1.57   98640     184  394113  7508877  76.12
  1994         5-9      0.00020  0.00100  2.47   98456      99  492029  7114764  72.26
  1994        10-14     0.00016  0.00078  2.78   98357      76  491617  6622735  67.33
  1994        15-19     0.00036  0.00179  2.69   98281     176  490998  6131118  62.38
  1994        20-24     0.00035  0.00176  2.46   98105     173  490088  5640120  57.49
  1994        25-29     0.00044  0.00219  2.64   97933     215  489155  5150032  52.59
  1994        30-34     0.00068  0.00341  2.70   97718     333  487822  4660877  47.70
  1994        35-39     0.00118  0.00587  2.71   97384     571  485612  4173055  42.85
  1994        40-44     0.00200  0.00997  2.71   96813     966  481858  3687443  38.09
  1994        45-49     0.00324  0.01608  2.66   95848    1542  475635  3205584  33.44
  1994        50-54     0.00463  0.02289  2.62   94306    2159  466392  2729949  28.95
  1994        55-59     0.00709  0.03489  2.68   92147    3215  453262  2263557  24.56
  1994        60-64     0.01143  0.05566  2.67   88933    4950  433150  1810295  20.36
  1994        65-69     0.01903  0.09113  2.67   83982    7653  402115  1377145  16.40
  1994        70-74     0.03322  0.15421  2.68   76329   11770  354342   975031  12.77
  1994        75-79     0.05662  0.25011  2.67   64559   16147  285172   620688   9.61
  1994        80-84     0.09935  0.39876  2.53   48412   19305  194317   335516   6.93
  1994        85-89     0.17009  0.58716  2.36   29107   17091  100481   141199   4.85
  1994        90-94     0.27046  0.75935  2.11   12017    9125   33739    40718   3.39
  1994        95-99     0.40113  0.88448  1.84    2892    2558    6376     6979   2.41
  1994       100-104    0.54824  0.94938  1.56     334     317     578      603   1.80
  1994       105-109    0.68892  0.97692  1.33      17      17      24       24   1.45
  1994       110+       0.79025  1.00000  1.27       0       0       0        0   1.27
  1995           0      0.01186  0.01174  0.09  100000    1174   98927  7642090  76.42
  1995         1-4      0.00039  0.00155  1.56   98826     153  394930  7543163  76.33
  1995         5-9      0.00016  0.00080  2.34   98673      79  493153  7148232  72.44
  1995        10-14     0.00018  0.00090  2.74   98594      89  492768  6655079  67.50
  1995        15-19     0.00033  0.00165  2.54   98505     163  492125  6162311  62.56
  1995        20-24     0.00035  0.00173  2.54   98342     170  491294  5670186  57.66
  1995        25-29     0.00044  0.00218  2.70   98172     214  490369  5178892  52.75
  1995        30-34     0.00066  0.00328  2.77   97958     322  489073  4688523  47.86
  1995        35-39     0.00115  0.00574  2.74   97637     560  486917  4199450  43.01
  1995        40-44     0.00199  0.00990  2.73   97077     961  483204  3712532  38.24
  1995        45-49     0.00324  0.01608  2.68   96116    1546  477000  3229328  33.60
  1995        50-54     0.00464  0.02295  2.67   94570    2170  467783  2752328  29.10
  1995        55-59     0.00689  0.03389  2.66   92400    3131  454675  2284545  24.72
  1995        60-64     0.01126  0.05484  2.66   89269    4895  434905  1829870  20.50
  1995        65-69     0.01883  0.09025  2.70   84373    7615  404353  1394965  16.53
  1995        70-74     0.03193  0.14852  2.65   76759   11400  357060   990612  12.91
  1995        75-79     0.05546  0.24459  2.59   65358   15986  288222   633552   9.69
  1995        80-84     0.09760  0.39248  2.51   49372   19378  198553   345330   6.99
  1995        85-89     0.16792  0.58140  2.36   29995   17439  103855   146777   4.89
  1995        90-94     0.26799  0.75653  2.12   12556    9499   35444    42922   3.42
  1995        95-99     0.39522  0.88050  1.85    3057    2692    6810     7478   2.45
  1995       100-104    0.54123  0.94730  1.57     365     346     639      668   1.83
  1995       105-109    0.68198  0.97598  1.34      19      19      28       28   1.46
  1995       110+       0.78413  1.00000  1.28       0       0       1        1   1.28
  1996           0      0.01092  0.01081  0.08  100000    1081   99009  7659597  76.60
  1996         1-4      0.00039  0.00155  1.58   98919     154  395304  7560588  76.43
  1996         5-9      0.00019  0.00096  2.23   98765      95  493562  7165284  72.55
  1996        10-14     0.00018  0.00088  2.62   98670      87  493144  6671722  67.62
  1996        15-19     0.00032  0.00161  2.60   98583     159  492535  6178578  62.67
  1996        20-24     0.00033  0.00165  2.57   98424     163  491726  5686043  57.77
  1996        25-29     0.00040  0.00201  2.63   98261     197  490840  5194318  52.86
  1996        30-34     0.00061  0.00305  2.68   98064     299  489627  4703477  47.96
  1996        35-39     0.00108  0.00539  2.71   97765     527  487619  4213850  43.10
  1996        40-44     0.00194  0.00966  2.71   97238     939  484038  3726231  38.32
  1996        45-49     0.00309  0.01535  2.68   96299    1479  478059  3242193  33.67
  1996        50-54     0.00454  0.02244  2.64   94820    2128  469080  2764134  29.15
  1996        55-59     0.00682  0.03356  2.63   92693    3111  456084  2295054  24.76
  1996        60-64     0.01093  0.05329  2.69   89582    4774  436894  1838970  20.53
  1996        65-69     0.01838  0.08806  2.64   84808    7468  406398  1402076  16.53
  1996        70-74     0.03195  0.14860  2.65   77340   11492  359666   995678  12.87
  1996        75-79     0.05543  0.24457  2.60   65847   16104  290549   636012   9.66
  1996        80-84     0.09945  0.39925  2.53   49743   19860  199694   345463   6.94
  1996        85-89     0.16930  0.58652  2.38   29883   17527  103526   145769   4.88
  1996        90-94     0.26766  0.75750  2.14   12356    9360   34968    42243   3.42
  1996        95-99     0.39857  0.88272  1.84    2996    2645    6636     7274   2.43
  1996       100-104    0.54472  0.94832  1.56     351     333     612      638   1.82
  1996       105-109    0.68507  0.97639  1.34      18      18      26       26   1.46
  1996       110+       0.78662  1.00000  1.27       0       0       1        1   1.27
  1997           0      0.00924  0.00916  0.08  100000     916   99156  7698978  76.99
  1997         1-4      0.00035  0.00139  1.62   99084     138  396009  7599821  76.70
  1997         5-9      0.00020  0.00101  2.37   98946     100  494469  7203813  72.81
  1997        10-14     0.00016  0.00079  2.85   98846      78  494063  6709344  67.88
  1997        15-19     0.00033  0.00163  2.62   98768     161  493458  6215281  62.93
  1997        20-24     0.00033  0.00163  2.58   98607     161  492648  5721823  58.03
  1997        25-29     0.00040  0.00200  2.67   98447     197  491775  5229176  53.12
  1997        30-34     0.00059  0.00294  2.68   98250     289  490578  4737401  48.22
  1997        35-39     0.00107  0.00533  2.72   97961     522  488616  4246823  43.35
  1997        40-44     0.00185  0.00919  2.71   97439     895  485146  3758207  38.57
  1997        45-49     0.00308  0.01528  2.69   96544    1475  479304  3273061  33.90
  1997        50-54     0.00467  0.02311  2.64   95069    2198  470157  2793757  29.39
  1997        55-59     0.00684  0.03364  2.64   92871    3124  456990  2323600  25.02
  1997        60-64     0.01060  0.05173  2.67   89747    4643  437928  1866609  20.80
  1997        65-69     0.01780  0.08545  2.66   85104    7272  408491  1428681  16.79
  1997        70-74     0.03100  0.14451  2.65   77833   11247  362786  1020190  13.11
  1997        75-79     0.05353  0.23719  2.60   66585   15793  295056   657403   9.87
  1997        80-84     0.09534  0.38608  2.54   50792   19610  205686   362347   7.13
  1997        85-89     0.16204  0.56772  2.36   31182   17703  109247   156661   5.02
  1997        90-94     0.25909  0.74444  2.14   13479   10035   38729    47414   3.52
  1997        95-99     0.38230  0.87128  1.88    3445    3001    7851     8685   2.52
  1997       100-104    0.52533  0.94223  1.60     443     418     795      834   1.88
  1997       105-109    0.66568  0.97363  1.37      26      25      37       38   1.50
  1997       110+       0.76929  1.00000  1.30       1       1       1        1   1.30
  1998           0      0.00851  0.00844  0.08  100000     844   99221  7733524  77.34
  1998         1-4      0.00031  0.00124  1.57   99156     123  396324  7634303  76.99
  1998         5-9      0.00017  0.00085  2.32   99033      85  494937  7237979  73.09
  1998        10-14     0.00016  0.00079  2.48   98948      78  494544  6743042  68.15
  1998        15-19     0.00031  0.00154  2.67   98870     153  493993  6248498  63.20
  1998        20-24     0.00035  0.00173  2.58   98717     171  493172  5754505  58.29
  1998        25-29     0.00038  0.00191  2.61   98546     188  492280  5261333  53.39
  1998        30-34     0.00057  0.00285  2.69   98358     281  491142  4769054  48.49
  1998        35-39     0.00105  0.00523  2.73   98077     513  489222  4277912  43.62
  1998        40-44     0.00185  0.00923  2.69   97564     900  485742  3788689  38.83
  1998        45-49     0.00300  0.01491  2.68   96664    1442  479971  3302947  34.17
  1998        50-54     0.00462  0.02283  2.60   95222    2174  470905  2822976  29.65
  1998        55-59     0.00650  0.03201  2.64   93048    2979  458203  2352071  25.28
  1998        60-64     0.01048  0.05118  2.69   90069    4610  439685  1893868  21.03
  1998        65-69     0.01726  0.08295  2.67   85459    7089  410795  1454183  17.02
  1998        70-74     0.02963  0.13855  2.66   78371   10858  366495  1043388  13.31
  1998        75-79     0.05310  0.23584  2.63   67513   15922  299830   676893  10.03
  1998        80-84     0.09154  0.37374  2.55   51591   19282  210633   377063   7.31
  1998        85-89     0.15599  0.55504  2.40   32309   17933  114964   166429   5.15
  1998        90-94     0.25339  0.73711  2.16   14376   10597   41820    51466   3.58
  1998        95-99     0.37696  0.86762  1.89    3779    3279    8699     9645   2.55
  1998       100-104    0.52176  0.94121  1.60     500     471     902      947   1.89
  1998       105-109    0.66439  0.97351  1.37      29      29      43       44   1.50
  1998       110+       0.76966  1.00000  1.30       1       1       1        1   1.30
  1999           0      0.00787  0.00782  0.08  100000     782   99277  7745693  77.46
  1999         1-4      0.00033  0.00133  1.63   99218     132  396562  7646416  77.07
  1999         5-9      0.00015  0.00075  2.22   99087      75  495227  7249854  73.17
  1999        10-14     0.00014  0.00072  2.65   99012      71  494894  6754627  68.22
  1999        15-19     0.00031  0.00155  2.66   98941     154  494347  6259733  63.27
  1999        20-24     0.00035  0.00173  2.57   98787     171  493522  5765387  58.36
  1999        25-29     0.00040  0.00201  2.60   98617     198  492609  5271864  53.46
  1999        30-34     0.00056  0.00279  2.67   98419     274  491454  4779256  48.56
  1999        35-39     0.00103  0.00514  2.75   98145     505  489586  4287802  43.69
  1999        40-44     0.00184  0.00918  2.69   97640     896  486132  3798215  38.90
  1999        45-49     0.00295  0.01464  2.71   96743    1416  480467  3312084  34.24
  1999        50-54     0.00453  0.02241  2.56   95327    2136  471425  2831617  29.70
  1999        55-59     0.00672  0.03307  2.61   93191    3082  458576  2360191  25.33
  1999        60-64     0.01031  0.05036  2.68   90110    4538  440042  1901615  21.10
  1999        65-69     0.01696  0.08156  2.66   85572    6979  411506  1461574  17.08
  1999        70-74     0.02946  0.13794  2.69   78593   10841  367970  1050068  13.36
  1999        75-79     0.05238  0.23327  2.66   67751   15804  301726   682097  10.07
  1999        80-84     0.09077  0.37223  2.58   51947   19336  213022   380372   7.32
  1999        85-89     0.15592  0.55385  2.39   32611   18062  115841   167350   5.13
  1999        90-94     0.25635  0.74090  2.15   14549   10780   42051    51509   3.54
  1999        95-99     0.38400  0.87312  1.88    3770    3291    8571     9459   2.51
  1999       100-104    0.53267  0.94493  1.59     478     452     848      887   1.85
  1999       105-109    0.67732  0.97545  1.35      26      26      38       39   1.47
  1999       110+       0.78249  1.00000  1.28       1       1       1        1   1.28
  2000           0      0.00734  0.00729  0.07  100000     729   99325  7795131  77.95
  2000         1-4      0.00028  0.00111  1.61   99271     110  396823  7695806  77.52
  2000         5-9      0.00013  0.00066  2.54   99161      65  495647  7298983  73.61
  2000        10-14     0.00014  0.00069  2.68   99096      68  495323  6803336  68.65
  2000        15-19     0.00029  0.00145  2.63   99028     144  494800  6308013  63.70
  2000        20-24     0.00031  0.00156  2.48   98884     154  494033  5813214  58.79
  2000        25-29     0.00039  0.00194  2.67   98730     192  493204  5319180  53.88
  2000        30-34     0.00054  0.00270  2.75   98539     266  492094  4825977  48.98
  2000        35-39     0.00093  0.00464  2.80   98273     456  490361  4333882  44.10
  2000        40-44     0.00172  0.00855  2.76   97817     836  487209  3843521  39.29
  2000        45-49     0.00290  0.01439  2.64   96981    1396  481614  3356313  34.61
  2000        50-54     0.00451  0.02233  2.67   95585    2134  472962  2874698  30.07
  2000        55-59     0.00655  0.03224  2.66   93451    3012  460197  2401736  25.70
  2000        60-64     0.00985  0.04813  2.68   90439    4353  442088  1941539  21.47
  2000        65-69     0.01620  0.07808  2.68   86085    6722  414822  1499452  17.42
  2000        70-74     0.02772  0.13017  2.66   79364   10330  372657  1084629  13.67
  2000        75-79     0.04946  0.22131  2.63   69033   15278  308888   711972  10.31
  2000        80-84     0.08736  0.35907  2.52   53755   19302  220934   403084   7.50
  2000        85-89     0.15016  0.53936  2.39   34453   18583  123756   182150   5.29
  2000        90-94     0.24562  0.72721  2.20   15871   11541   46988    58394   3.68
  2000        95-99     0.36378  0.85736  1.92    4329    3712   10203    11406   2.63
  2000       100-104    0.50631  0.93580  1.63     618     578    1141     1202   1.95
  2000       105-109    0.64910  0.97111  1.39      40      39      59       61   1.53
  2000       110+       0.75604  1.00000  1.32       1       1       2        2   1.32
  2001           0      0.00694  0.00690  0.07  100000     690   99360  7833178  78.33
  2001         1-4      0.00028  0.00112  1.52   99310     111  396965  7733818  77.88
  2001         5-9      0.00015  0.00075  2.30   99199      74  495794  7336853  73.96
  2001        10-14     0.00016  0.00079  2.58   99125      79  495433  6841059  69.01
  2001        15-19     0.00027  0.00136  2.64   99046     135  494911  6345626  64.07
  2001        20-24     0.00029  0.00144  2.57   98911     142  494210  5850715  59.15
  2001        25-29     0.00036  0.00180  2.69   98769     178  493434  5356505  54.23
  2001        30-34     0.00050  0.00248  2.60   98591     244  492368  4863071  49.33
  2001        35-39     0.00087  0.00432  2.64   98347     425  490729  4370703  44.44
  2001        40-44     0.00168  0.00835  2.73   97922     818  487749  3879974  39.62
  2001        45-49     0.00280  0.01391  2.73   97104    1351  482452  3392224  34.93
  2001        50-54     0.00441  0.02184  2.65   95753    2091  473847  2909772  30.39
  2001        55-59     0.00641  0.03155  2.63   93663    2955  461322  2435925  26.01
  2001        60-64     0.00936  0.04581  2.65   90708    4155  443793  1974604  21.77
  2001        65-69     0.01538  0.07425  2.70   86553    6427  417957  1530811  17.69
  2001        70-74     0.02659  0.12512  2.65   80126   10025  377071  1112854  13.89
  2001        75-79     0.04788  0.21493  2.62   70100   15066  314683   735784  10.50
  2001        80-84     0.08515  0.35254  2.56   55034   19402  227856   421100   7.65
  2001        85-89     0.14520  0.52867  2.43   35633   18838  129737   193244   5.42
  2001        90-94     0.23643  0.71249  2.21   16795   11966   50612    63508   3.78
  2001        95-99     0.35810  0.85291  1.93    4829    4118   11500    12896   2.67
  2001       100-104    0.50132  0.93407  1.64     710     663    1323     1396   1.96
  2001       105-109    0.64560  0.97058  1.40      47      45      70       72   1.54
  2001       110+       0.75392  1.00000  1.33       1       1       2        2   1.33
  2002           0      0.00674  0.00670  0.07  100000     670   99378  7873116  78.73
  2002         1-4      0.00027  0.00106  1.59   99330     106  397065  7773738  78.26
  2002         5-9      0.00015  0.00075  2.47   99224      75  495932  7376673  74.34
  2002        10-14     0.00016  0.00080  2.60   99149      79  495557  6880741  69.40
  2002        15-19     0.00029  0.00143  2.61   99070     141  495013  6385184  64.45
  2002        20-24     0.00029  0.00147  2.54   98929     145  494287  5890171  59.54
  2002        25-29     0.00032  0.00158  2.67   98784     156  493555  5395884  54.62
  2002        30-34     0.00050  0.00250  2.62   98628     247  492551  4902329  49.71
  2002        35-39     0.00088  0.00437  2.66   98381     430  490897  4409778  44.82
  2002        40-44     0.00151  0.00754  2.79   97951     738  488123  3918881  40.01
  2002        45-49     0.00263  0.01309  2.68   97213    1272  483115  3430758  35.29
  2002        50-54     0.00430  0.02127  2.65   95941    2041  474903  2947643  30.72
  2002        55-59     0.00629  0.03100  2.60   93900    2911  462528  2472740  26.33
  2002        60-64     0.00891  0.04363  2.65   90989    3970  445620  2010212  22.09
  2002        65-69     0.01463  0.07074  2.67   87019    6156  420737  1564592  17.98
  2002        70-74     0.02536  0.11976  2.68   80864    9684  381882  1143856  14.15
  2002        75-79     0.04607  0.20788  2.65   71179   14796  321166   761974  10.71
  2002        80-84     0.08121  0.33894  2.56   56383   19110  235309   440808   7.82
  2002        85-89     0.14210  0.52134  2.45   37272   19432  136743   205498   5.51
  2002        90-94     0.23068  0.70436  2.24   17841   12566   54475    68755   3.85
  2002        95-99     0.35247  0.84838  1.94    5274    4475   12695    14281   2.71
  2002       100-104    0.49656  0.93240  1.65     800     746    1502     1585   1.98
  2002       105-109    0.64251  0.97013  1.40      54      52      82       84   1.55
  2002       110+       0.75232  1.00000  1.33       2       2       2        2   1.33
  2003           0      0.00638  0.00634  0.07  100000     634   99411  7884802  78.85
  2003         1-4      0.00021  0.00085  1.60   99366      85  397261  7785391  78.35
  2003         5-9      0.00013  0.00067  2.28   99282      67  496226  7388129  74.42
  2003        10-14     0.00015  0.00074  2.72   99215      74  495905  6891903  69.46
  2003        15-19     0.00026  0.00130  2.76   99141     129  495416  6395998  64.51
  2003        20-24     0.00029  0.00145  2.47   99012     144  494696  5900583  59.59
  2003        25-29     0.00034  0.00170  2.59   98868     168  493937  5405886  54.68
  2003        30-34     0.00048  0.00239  2.63   98701     236  492944  4911949  49.77
  2003        35-39     0.00082  0.00408  2.73   98464     401  491410  4419005  44.88
  2003        40-44     0.00149  0.00742  2.76   98063     728  488686  3927595  40.05
  2003        45-49     0.00255  0.01270  2.68   97335    1236  483804  3438909  35.33
  2003        50-54     0.00421  0.02083  2.68   96099    2001  475847  2955105  30.75
  2003        55-59     0.00635  0.03127  2.67   94098    2942  463629  2479258  26.35
  2003        60-64     0.00902  0.04416  2.63   91155    4025  446256  2015629  22.11
  2003        65-69     0.01437  0.06956  2.69   87130    6061  421627  1569373  18.01
  2003        70-74     0.02516  0.11891  2.69   81069    9640  383125  1147746  14.16
  2003        75-79     0.04495  0.20352  2.68   71429   14537  323394   764621  10.70
  2003        80-84     0.08209  0.34181  2.55   56892   19446  236889   441227   7.76
  2003        85-89     0.14311  0.52451  2.46   37446   19641  137247   204338   5.46
  2003        90-94     0.23718  0.71279  2.20   17805   12691   53508    67092   3.77
  2003        95-99     0.36009  0.85492  1.93    5114    4372   12141    13584   2.66
  2003       100-104    0.50683  0.93633  1.63     742     695    1371     1443   1.94
  2003       105-109    0.65381  0.97202  1.39      47      46      70       72   1.52
  2003       110+       0.76313  1.00000  1.31       1       1       2        2   1.31
  2004           0      0.00620  0.00617  0.07  100000     617   99427  7919050  79.19
  2004         1-4      0.00022  0.00090  1.69   99383      89  397326  7819623  78.68
